id,Temperature,Humidity,Wind Speed,Precipitation,Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility,Location,target
12816,24,73,7.5,82,overcast,1015.08,3,Autumn,4,inland,Rainy
12817,65,83,23.5,78,partly cloudy,994.48,11,Winter,0.5,coastal,Rainy
12818,-3,76,19,99,overcast,992.77,0,Winter,2.5,inland,Snowy
12819,2,93,2.5,73,overcast,990.23,5,Winter,2.5,mountain,Snowy
12820,-2,79,10,70,overcast,993.48,0,Winter,2,mountain,Snowy
12821,26,52,7.5,12,clear,1025.6,7,Summer,9,coastal,Sunny
12822,27,60,3.5,5,partly cloudy,1028.32,6,Summer,6.5,coastal,Sunny
12823,-4,94,1.5,67,overcast,998.68,0,Winter,5,inland,Snowy
12824,4,70,16.5,91,overcast,995.88,0,Winter,1.5,mountain,Snowy
12825,13,67,5.5,17,partly cloudy,1013.24,3,Spring,5.5,mountain,Cloudy
12826,33,97,21,91,overcast,1007.46,6,Summer,3.5,mountain,Rainy
12827,27,54,10.5,42,partly cloudy,1017.4,3,Autumn,6.5,inland,Cloudy
12828,-4,64,8.5,35,partly cloudy,1135.85,1,Winter,15.5,inland,Snowy
12829,43,43,7.5,14,clear,1018.7,5,Summer,9.5,coastal,Sunny
12830,-10,77,5.5,56,overcast,995.79,0,Winter,4,mountain,Snowy
12831,26,62,7.5,42,partly cloudy,1161.34,0,Spring,14.5,inland,Sunny
12832,19,89,16,96,partly cloudy,1010.48,1,Spring,1.5,mountain,Rainy
12833,-6,81,17.5,63,partly cloudy,982.82,1,Winter,1.5,inland,Snowy
12834,3,93,1.5,57,overcast,985.59,1,Winter,2,mountain,Snowy
12835,42,52,6.5,61,cloudy,949.91,3,Winter,18,inland,Rainy
12836,38,33,4.5,5,clear,1026.25,11,Winter,6.5,mountain,Sunny
12837,-16,74,13,33,partly cloudy,1136.55,11,Summer,16,inland,Rainy
12838,-4,62,3.5,14,partly cloudy,1049.2,9,Spring,14,inland,Cloudy
12839,-7,70,4.5,79,overcast,998.55,1,Winter,2.5,mountain,Snowy
12840,-12,85,14,93,overcast,991.93,14,Winter,1.5,mountain,Snowy
12841,19,76,9.5,89,overcast,992.8,0,Autumn,4.5,mountain,Rainy
12842,17,28,11,61,overcast,836.11,7,Summer,9.5,mountain,Sunny
12843,22,72,6,28,overcast,1006.72,3,Winter,8,coastal,Cloudy
12844,22,79,14,44,partly cloudy,1000.39,3,Summer,6.5,mountain,Cloudy
12845,15,63,13,39,partly cloudy,1007.17,3,Autumn,7.5,mountain,Cloudy
12846,21,58,1,40,overcast,1006.66,2,Autumn,5.5,mountain,Cloudy
12847,11,89,6.5,56,partly cloudy,998.4,1,Autumn,3.5,coastal,Rainy
12848,3,95,19.5,108,overcast,980.86,5,Winter,2,mountain,Snowy
12849,11,74,10,70,clear,1023.33,14,Spring,12,coastal,Sunny
12850,25,56,2.5,23,partly cloudy,1004.83,2,Winter,7.5,inland,Cloudy
12851,27,68,15,23,partly cloudy,1006.77,4,Winter,6,inland,Cloudy
12852,2,92,6,63,overcast,997.7,1,Winter,3.5,inland,Snowy
12853,32,90,19,55,overcast,1007.95,0,Summer,1.5,mountain,Rainy
12854,42,22,2,3,partly cloudy,1028.54,9,Autumn,6,mountain,Sunny
12855,20,92,11.5,53,overcast,1005.88,1,Winter,1.5,mountain,Rainy
12856,65,107,12.5,75,partly cloudy,1011.56,4,Autumn,12,coastal,Sunny
12857,33,65,4,45,partly cloudy,1019.47,2,Winter,6,coastal,Cloudy
12858,17,88,7,96,overcast,1007.77,1,Autumn,1.5,mountain,Rainy
12859,17,51,8,21,partly cloudy,1006.15,2,Summer,7,coastal,Cloudy
12860,-1,71,14.5,70,overcast,984.7,0,Winter,2,inland,Snowy
12861,27,56,7,48,overcast,1008.69,4,Winter,8.5,inland,Cloudy
12862,17,81,10,60,partly cloudy,994.2,2,Winter,5,inland,Rainy
12863,34,97,18.5,72,partly cloudy,1014.4,3,Autumn,4.5,inland,Rainy
12864,-17,37,14,34,cloudy,912.53,10,Summer,16.5,inland,Rainy
12865,-3,77,14,69,overcast,992.44,1,Winter,3,inland,Snowy
12866,31,67,16,62,partly cloudy,999.86,0,Autumn,4.5,mountain,Rainy
12867,42,44,8.5,2,clear,1020.21,10,Autumn,9,inland,Sunny
12868,13,47,3.5,49,partly cloudy,1190.68,1,Winter,6,inland,Rainy
12869,25,105,18,96,overcast,1010.23,7,Autumn,5,coastal,Cloudy
12870,42,66,12,44,overcast,939.18,14,Summer,12,inland,Snowy
12871,34,35,8.5,0,clear,1014.5,7,Winter,9,mountain,Sunny
12872,20,38,4.5,17,overcast,1022.79,14,Winter,17.5,mountain,Snowy
12873,23,55,2.5,0,partly cloudy,1020.43,7,Autumn,8,mountain,Sunny
12874,17,54,0.5,47,partly cloudy,1008.64,2,Winter,8,inland,Cloudy
12875,36,87,16,93,clear,1016,2,Spring,1.5,coastal,Sunny
12876,28,50,4.5,17,clear,1012.65,7,Winter,6.5,coastal,Sunny
12877,33,72,11,53,partly cloudy,997.11,2,Autumn,3,coastal,Rainy
12878,40,41,5.5,52,cloudy,1033.78,14,Autumn,16,coastal,Sunny
12879,95,96,1,84,partly cloudy,1027.98,7,Spring,3,mountain,Sunny
12880,27,96,14.5,63,partly cloudy,1010.68,1,Autumn,3.5,coastal,Rainy
12881,25,35,6,29,overcast,961.17,11,Autumn,7,mountain,Sunny
12882,21,87,9,65,overcast,1003.16,1,Winter,2,inland,Rainy
12883,43,22,4.5,0,partly cloudy,1019.3,9,Summer,9,inland,Sunny
12884,35,60,3.5,4,clear,1023.69,10,Spring,5.5,coastal,Sunny
12885,26,62,3,3,clear,1025.91,8,Autumn,6.5,inland,Sunny
12886,-14,55,4.5,22,cloudy,1050.48,10,Spring,17,mountain,Snowy
12887,17,73,8,13,overcast,1167.84,5,Summer,0.5,coastal,Sunny
12888,0,66,2,90,overcast,998.69,1,Winter,1,inland,Snowy
12889,35,40,9,37,cloudy,1097.93,11,Winter,7.5,mountain,Sunny
12890,2,80,28,96,overcast,985.28,11,Winter,0.5,mountain,Snowy
12891,25,66,0.5,2,clear,1025.57,8,Spring,7.5,coastal,Sunny
12892,1,83,9.5,56,overcast,993.81,0,Winter,2.5,mountain,Snowy
12893,-2,92,6.5,68,overcast,998.83,1,Winter,2.5,inland,Snowy
12894,31,98,13.5,59,overcast,995.78,2,Autumn,1.5,inland,Rainy
12895,26,23,4.5,5,clear,1023.02,6,Summer,7,mountain,Sunny
12896,40,37,4.5,12,clear,1016.25,6,Spring,6,inland,Sunny
12897,21,68,13,40,overcast,1010.73,3,Autumn,5.5,coastal,Cloudy
12898,45,107,0,89,clear,1021.4,13,Summer,3,inland,Sunny
12899,45,88,38.5,77,overcast,1009.72,13,Spring,2.5,inland,Rainy
12900,32,87,5.5,97,partly cloudy,1015.83,0,Summer,1,mountain,Rainy
12901,12,64,18,52,partly cloudy,1014.42,1,Autumn,3,inland,Rainy
12902,27,55,7,48,partly cloudy,1007.5,1,Summer,6.5,coastal,Cloudy
12903,-6,63,1,50,partly cloudy,985.23,1,Winter,5,mountain,Snowy
12904,22,66,1,48,partly cloudy,1009.04,4,Autumn,7,coastal,Cloudy
12905,8,79,3.5,79,partly cloudy,1006.2,9,Winter,3,inland,Cloudy
12906,3,74,10,40,cloudy,1139.11,14,Winter,2,coastal,Rainy
12907,12,66,6.5,49,overcast,1014.46,2,Autumn,6.5,mountain,Cloudy
12908,44,54,2.5,14,clear,1015.23,10,Winter,6.5,mountain,Sunny
12909,14,67,10,93,partly cloudy,992.6,3,Autumn,2,mountain,Rainy
12910,31,40,4,11,partly cloudy,1017.54,5,Summer,7.5,mountain,Sunny
12911,52,86,40,77,partly cloudy,1008.29,2,Spring,5,inland,Rainy
12912,3,66,11.5,72,overcast,986.52,0,Winter,4.5,mountain,Snowy
12913,34,89,19.5,69,partly cloudy,996.03,0,Summer,3.5,inland,Rainy
12914,-6,77,14.5,73,overcast,981.18,1,Winter,3.5,inland,Snowy
12915,27,53,8.5,13,partly cloudy,1029.23,6,Autumn,9,mountain,Sunny
12916,34,66,4.5,1,clear,1022.74,6,Winter,5.5,mountain,Sunny
12917,-1,33,7.5,42,overcast,908.17,4,Winter,17.5,coastal,Sunny
12918,15,76,10,74,overcast,1003.34,2,Summer,4,inland,Rainy
12919,36,28,0,87,overcast,864.57,11,Summer,11,coastal,Snowy
12920,12,70,4.5,47,partly cloudy,1003.79,1,Autumn,5.5,mountain,Cloudy
12921,34,65,1.5,14,clear,1028.11,11,Summer,5.5,coastal,Sunny
12922,-10,74,14,86,overcast,990.14,1,Winter,1,mountain,Snowy
12923,15,59,2,34,partly cloudy,1008.57,1,Spring,8,inland,Cloudy
12924,12,68,9,48,partly cloudy,1001.12,2,Summer,6.5,inland,Cloudy
12925,24,69,1,15,partly cloudy,1001.5,4,Winter,6,inland,Cloudy
12926,-4,90,13.5,67,overcast,990.04,1,Winter,5,inland,Snowy
12927,2,96,5,80,overcast,980.01,0,Winter,2,inland,Snowy
12928,29,73,6,36,partly cloudy,1013.6,2,Spring,8,inland,Cloudy
12929,4,86,13.5,57,overcast,992.24,1,Winter,2,inland,Snowy
12930,46,69,3.5,43,cloudy,842.22,12,Spring,5.5,inland,Cloudy
12931,41,20,4,3,partly cloudy,1017.01,11,Summer,6.5,mountain,Sunny
12932,25,76,15.5,55,overcast,1011.26,1,Spring,4.5,coastal,Rainy
12933,22,61,13.5,16,partly cloudy,1006.3,1,Spring,7.5,mountain,Cloudy
12934,22,104,43.5,91,overcast,997.16,2,Spring,1,inland,Rainy
12935,-2,95,8.5,65,overcast,988.76,0,Winter,3,mountain,Snowy
12936,28,93,17.5,53,overcast,992.26,3,Summer,1.5,coastal,Rainy
12937,8,77,8.5,94,overcast,890.5,1,Spring,12.5,coastal,Snowy
12938,28,63,19.5,70,overcast,1002.24,3,Summer,2,coastal,Rainy
12939,29,59,5.5,4,clear,1015.79,9,Winter,10,inland,Sunny
12940,14,76,7,25,overcast,1131.48,7,Summer,8,inland,Sunny
12941,31,77,13,48,overcast,1009.35,4,Spring,8,mountain,Cloudy
12942,21,45,6.5,18,clear,1013.39,8,Autumn,9.5,coastal,Sunny
12943,0,89,18.5,75,overcast,983.64,1,Winter,2.5,inland,Snowy
12944,15,63,12.5,88,overcast,992.6,3,Summer,2.5,coastal,Rainy
12945,26,99,18,81,overcast,993.31,2,Spring,3,inland,Rainy
12946,15,65,15,81,overcast,1012.43,1,Autumn,5,mountain,Rainy
12947,26,68,4,28,partly cloudy,1001.67,4,Autumn,6.5,inland,Cloudy
12948,21,57,8,2,clear,1029.39,8,Autumn,7.5,mountain,Sunny
12949,31,84,5.5,57,overcast,1007.48,2,Summer,2.5,coastal,Rainy
12950,25,83,19,95,partly cloudy,1002.21,2,Autumn,3,mountain,Rainy
12951,21,60,9,74,partly cloudy,1006.74,2,Summer,1.5,inland,Rainy
12952,36,105,12.5,107,overcast,1019.08,12,Summer,9,mountain,Cloudy
12953,-4,73,2.5,71,overcast,980.91,1,Winter,2.5,mountain,Snowy
12954,33,58,9.5,43,overcast,1006.37,2,Autumn,7.5,mountain,Cloudy
12955,42,46,1.5,17,clear,1027.71,6,Spring,5.5,mountain,Sunny
12956,4,75,13,54,overcast,986.2,0,Winter,1,inland,Snowy
12957,-8,77,16,85,overcast,980.3,1,Winter,1.5,mountain,Snowy
12958,-2,90,9.5,84,overcast,988.15,0,Winter,2,mountain,Snowy
12959,33,68,3.5,9,clear,1014.73,11,Spring,7.5,mountain,Sunny
12960,12,76,7,62,overcast,999.25,2,Autumn,3,inland,Rainy
12961,-2,80,11.5,94,overcast,985.77,1,Winter,2.5,inland,Snowy
12962,25,67,19.5,54,overcast,1003.16,1,Summer,2,mountain,Rainy
12963,20,47,9.5,6,partly cloudy,1011.52,10,Spring,9,inland,Sunny
12964,11,66,8,28,partly cloudy,1006.19,3,Spring,6,mountain,Cloudy
12965,29,91,18.5,71,overcast,1007.47,0,Spring,4.5,inland,Rainy
12966,12,30,14,68,cloudy,1165.34,9,Summer,19,inland,Sunny
12967,27,95,16,99,partly cloudy,1004.57,1,Spring,3,mountain,Rainy
12968,22,79,18.5,93,overcast,991.87,1,Spring,3.5,coastal,Rainy
12969,31,21,5.5,12,clear,1022.98,6,Autumn,5.5,inland,Sunny
12970,2,97,7.5,56,overcast,990.8,0,Winter,3,mountain,Snowy
12971,18,58,10,28,partly cloudy,1017.27,4,Summer,8,coastal,Cloudy
12972,16,55,9,32,overcast,1004.62,2,Autumn,6.5,mountain,Cloudy
12973,27,56,2,1,clear,1011.71,5,Summer,7,coastal,Sunny
12974,23,76,12.5,52,overcast,1011.87,3,Winter,4,mountain,Rainy
12975,19,79,12.5,73,overcast,1008.92,3,Summer,4.5,mountain,Rainy
12976,23,65,13.5,49,overcast,1014.47,1,Winter,7.5,mountain,Cloudy
12977,-2,65,8.5,54,overcast,986.2,0,Winter,3.5,mountain,Snowy
12978,39,59,1,41,cloudy,1099.43,2,Autumn,10.5,mountain,Cloudy
12979,32,63,4.5,5,clear,1025.83,5,Summer,7,coastal,Sunny
12980,3,106,45,94,partly cloudy,993.69,3,Winter,0.5,inland,Snowy
12981,-12,27,2,70,partly cloudy,828.61,0,Winter,19.5,coastal,Rainy
12982,-5,80,6,94,overcast,994.61,1,Winter,3,mountain,Snowy
12983,26,92,12.5,61,overcast,1018.18,3,Summer,4,coastal,Rainy
12984,22,65,10,37,partly cloudy,1004.21,4,Spring,6,inland,Cloudy
12985,37,88,16.5,71,partly cloudy,1014.15,4,Summer,7.5,inland,Cloudy
12986,43,45,2.5,0,clear,1013.04,7,Summer,6.5,mountain,Sunny
12987,14,82,15.5,90,overcast,1007.6,3,Summer,5,inland,Rainy
12988,26,45,3.5,10,clear,1011.01,7,Autumn,5,inland,Sunny
12989,-5,101,13,88,overcast,995.6,6,Winter,0.5,inland,Snowy
12990,25,24,2.5,7,partly cloudy,1014.93,6,Winter,6.5,mountain,Sunny
12991,24,71,16,72,partly cloudy,1005.1,2,Autumn,4.5,coastal,Rainy
12992,17,95,6.5,107,clear,1028.12,14,Summer,8.5,mountain,Sunny
12993,13,78,17.5,70,overcast,1006.59,2,Spring,3.5,inland,Rainy
12994,16,93,7.5,103,partly cloudy,1013.65,9,Winter,1.5,mountain,Cloudy
12995,36,37,4.5,9,clear,1024.01,10,Winter,8.5,inland,Sunny
12996,30,52,8.5,5,clear,1018.21,6,Autumn,8,inland,Sunny
12997,44,30,5,15,clear,1024.28,9,Autumn,6,inland,Sunny
12998,30,55,4,10,partly cloudy,1012.26,8,Summer,8,coastal,Sunny
12999,41,43,8,17,partly cloudy,1025.94,11,Summer,7.5,coastal,Sunny
13000,-2,90,28.5,84,overcast,992.14,14,Winter,4.5,mountain,Snowy
13001,-6,65,6,85,overcast,980.58,0,Winter,2,mountain,Snowy
13002,-10,86,9.5,98,overcast,985.98,1,Winter,1.5,mountain,Snowy
13003,-5,61,14,63,overcast,999.86,0,Winter,3.5,inland,Snowy
13004,10,51,4.5,31,partly cloudy,1008.56,4,Autumn,9,coastal,Cloudy
13005,41,48,4.5,10,clear,1013.2,5,Spring,9.5,inland,Sunny
13006,1,84,18.5,88,overcast,981.33,1,Winter,3,inland,Snowy
13007,11,53,1,24,overcast,1011.77,4,Winter,5,mountain,Cloudy
13008,-3,63,5,29,overcast,1012.15,4,Summer,14,coastal,Snowy
13009,27,52,8.5,3,clear,1011.75,7,Spring,9.5,inland,Sunny
13010,26,57,1.5,2,clear,1010.67,9,Summer,9.5,inland,Sunny
13011,13,53,7,16,overcast,1001.23,3,Spring,8.5,inland,Cloudy
13012,2,97,17.5,90,overcast,980.09,8,Winter,2,mountain,Snowy
13013,-4,87,5.5,69,overcast,987.27,1,Winter,3.5,inland,Snowy
13014,34,28,14.5,97,overcast,1183.44,14,Autumn,18.5,coastal,Sunny
13015,13,86,18,77,overcast,1014.28,2,Autumn,4.5,coastal,Rainy
13016,32,51,4,32,partly cloudy,1016.81,3,Winter,7,inland,Cloudy
13017,28,28,9,14,clear,1016.96,5,Winter,10,coastal,Sunny
13018,29,62,10.5,82,overcast,1007.8,2,Summer,4,coastal,Rainy
13019,-9,32,5,21,partly cloudy,966.64,11,Spring,16.5,coastal,Snowy
13020,-5,74,2,94,overcast,984.21,1,Winter,3.5,mountain,Snowy
13021,16,90,15,74,partly cloudy,1016.62,2,Summer,1.5,coastal,Rainy
13022,-3,93,9.5,57,overcast,997.51,0,Winter,3,inland,Snowy
13023,-3,82,19,66,overcast,982.55,1,Winter,4.5,mountain,Snowy
13024,14,76,12.5,74,overcast,993.05,0,Autumn,4,mountain,Rainy
13025,27,76,8.5,40,partly cloudy,1011.8,3,Winter,6,coastal,Cloudy
13026,66,100,7,109,clear,1018.3,12,Autumn,14.5,mountain,Sunny
13027,32,69,12.5,59,overcast,991.39,2,Spring,3.5,mountain,Rainy
13028,10,65,0,44,overcast,1010.1,1,Winter,8.5,mountain,Cloudy
13029,28,87,14,89,overcast,1015.7,0,Summer,5,inland,Rainy
13030,42,30,5,12,clear,1026.15,10,Winter,9,inland,Sunny
13031,20,60,7,39,partly cloudy,1016.08,3,Winter,5.5,coastal,Cloudy
13032,37,36,6,10,partly cloudy,1020.26,11,Autumn,5.5,coastal,Sunny
13033,21,30,1.5,19,partly cloudy,1029.41,5,Spring,8,mountain,Sunny
13034,-2,100,26,87,overcast,999.28,7,Winter,0.5,mountain,Snowy
13035,19,62,13,46,overcast,1003.09,1,Spring,8,mountain,Cloudy
13036,-7,85,18.5,68,overcast,993.72,1,Winter,2.5,mountain,Snowy
13037,-7,60,5.5,58,overcast,995.02,0,Winter,3.5,inland,Snowy
13038,25,67,5.5,8,clear,1018.44,8,Winter,6,inland,Sunny
13039,30,71,14.5,20,partly cloudy,1014.07,4,Spring,5.5,mountain,Cloudy
13040,32,79,2.5,17,overcast,1002.4,4,Summer,9,inland,Cloudy
13041,22,50,1.5,10,clear,1015.95,5,Autumn,9,inland,Sunny
13042,-9,72,6,85,overcast,987.13,1,Winter,2.5,mountain,Snowy
13043,31,69,7.5,56,overcast,1003.59,2,Autumn,1,inland,Rainy
13044,35,75,18.5,79,overcast,1005.55,3,Winter,1.5,inland,Rainy
13045,28,61,5,19,clear,1027.48,7,Autumn,8,inland,Sunny
13046,41,43,0.5,3,partly cloudy,1018.47,10,Autumn,8,inland,Sunny
13047,18,79,8,32,partly cloudy,1007.36,1,Spring,7.5,mountain,Cloudy
13048,32,76,7,59,partly cloudy,1014.09,0,Winter,4.5,coastal,Rainy
13049,27,72,8.5,58,partly cloudy,994.21,0,Summer,2,coastal,Rainy
13050,0,91,5,61,overcast,997.85,0,Winter,2.5,inland,Snowy
13051,-15,105,3,103,overcast,993.75,8,Winter,2.5,inland,Snowy
13052,33,38,3.5,7,clear,1022.17,7,Summer,7.5,inland,Sunny
13053,28,41,1.5,10,clear,1019.55,11,Autumn,7,mountain,Sunny
13054,14,60,12,83,overcast,1005.3,3,Autumn,3.5,inland,Rainy
13055,4,62,0.5,70,partly cloudy,981.03,1,Winter,2,mountain,Snowy
13056,42,60,5.5,9,clear,1026.37,9,Winter,8.5,coastal,Sunny
13057,17,68,10,54,overcast,991.09,3,Spring,4,mountain,Rainy
13058,34,39,7.5,16,partly cloudy,1025.98,7,Spring,9.5,mountain,Sunny
13059,23,87,9.5,67,overcast,1015.28,0,Spring,3,inland,Rainy
13060,52,80,2,75,overcast,1005.23,11,Spring,4,coastal,Cloudy
13061,23,82,8,60,partly cloudy,992.83,1,Winter,4.5,coastal,Rainy
13062,30,42,3,57,cloudy,860.95,6,Winter,1,coastal,Snowy
13063,33,91,18.5,98,partly cloudy,999.17,0,Spring,4.5,coastal,Rainy
13064,23,74,5,20,partly cloudy,1015.39,2,Autumn,8,inland,Cloudy
13065,-9,86,9.5,64,overcast,989.12,1,Winter,4.5,inland,Snowy
13066,97,95,7.5,79,clear,1029.3,9,Winter,4,mountain,Sunny
13067,5,102,31,108,partly cloudy,1005.89,10,Summer,2,inland,Rainy
13068,-1,93,0.5,96,overcast,986.38,6,Winter,1.5,inland,Snowy
13069,19,63,15,15,overcast,1012.77,2,Winter,7.5,coastal,Cloudy
13070,23,84,15,94,overcast,1004.56,3,Summer,4.5,mountain,Rainy
13071,-7,66,9.5,71,overcast,987.71,0,Winter,4,mountain,Snowy
13072,30,30,8,18,partly cloudy,1027.59,7,Spring,9,mountain,Sunny
13073,30,71,4.5,23,partly cloudy,1015.1,1,Autumn,9,coastal,Cloudy
13074,26,66,2,13,partly cloudy,1028.9,9,Spring,7,mountain,Sunny
13075,32,70,10.5,61,partly cloudy,1015.92,0,Winter,1,coastal,Rainy
13076,12,54,13,32,partly cloudy,1002.81,3,Winter,7,inland,Cloudy
13077,25,75,26,80,partly cloudy,1010.88,8,Autumn,5.5,inland,Rainy
13078,25,40,9.5,10,clear,1023.37,6,Spring,7,mountain,Sunny
13079,14,86,7,85,overcast,1012.64,1,Summer,3.5,mountain,Rainy
13080,42,44,2.5,18,clear,1019.85,5,Summer,7,inland,Sunny
13081,-5,62,10.5,53,overcast,988.14,1,Winter,1.5,mountain,Snowy
13082,66,81,10,97,clear,1015.03,11,Summer,4.5,mountain,Sunny
13083,35,23,7,5,clear,1025.93,10,Winter,5,inland,Sunny
13084,16,71,3,43,overcast,920.13,10,Summer,15,inland,Cloudy
13085,25,69,8.5,90,overcast,1019.17,0,Spring,2,coastal,Rainy
13086,4,96,22,71,overcast,981.34,6,Winter,5.5,inland,Snowy
13087,17,87,6,97,partly cloudy,1005.5,3,Summer,4,inland,Rainy
13088,0,69,14.5,91,partly cloudy,993.71,0,Winter,4.5,inland,Snowy
13089,26,98,11.5,82,overcast,1019.64,0,Spring,4,mountain,Rainy
13090,33,99,12,105,clear,1028.08,12,Spring,6,inland,Sunny
13091,9,76,1,102,overcast,982.64,13,Winter,0.5,inland,Snowy
13092,27,64,4,19,clear,1011.7,8,Spring,9,coastal,Sunny
13093,27,89,13,68,partly cloudy,991.42,3,Spring,3,inland,Rainy
13094,-5,65,11,64,partly cloudy,996.37,0,Winter,3.5,inland,Snowy
13095,31,65,1,30,overcast,1018.25,3,Autumn,6.5,coastal,Cloudy
13096,15,89,16,50,partly cloudy,991.07,2,Autumn,4,mountain,Rainy
13097,26,59,10,26,overcast,1007.97,2,Autumn,7,inland,Cloudy
13098,31,90,7.5,73,overcast,1019.65,8,Autumn,4,inland,Cloudy
13099,32,95,17.5,62,overcast,996.69,3,Autumn,3,coastal,Rainy
13100,1,23,14,10,cloudy,1020.47,2,Spring,9,mountain,Sunny
13101,20,70,12.5,95,partly cloudy,1008.29,1,Winter,4,inland,Rainy
13102,11,65,11,82,overcast,1014.96,3,Winter,4,coastal,Rainy
13103,15,89,8.5,80,partly cloudy,1010.68,6,Autumn,5.5,inland,Cloudy
13104,13,71,1.5,43,partly cloudy,1006.75,2,Summer,8,mountain,Cloudy
13105,24,93,6,75,overcast,1000.49,1,Summer,2.5,coastal,Rainy
13106,43,75,15,80,partly cloudy,1019.83,5,Autumn,3,coastal,Sunny
13107,33,78,11.5,21,partly cloudy,1014.6,2,Autumn,5,mountain,Cloudy
13108,29,24,8.5,5,clear,1019.57,9,Summer,6,mountain,Sunny
13109,81,81,10.5,96,clear,1022.66,11,Summer,3.5,inland,Sunny
13110,-3,84,16,99,overcast,981.41,1,Winter,2,inland,Snowy
13111,19,54,6,37,partly cloudy,1000.23,2,Summer,8.5,mountain,Cloudy
13112,-2,83,0,82,overcast,988.61,0,Winter,2,inland,Snowy
13113,16,40,7,73,cloudy,1004.43,8,Spring,2,coastal,Snowy
13114,42,106,32.5,103,partly cloudy,996.45,14,Spring,1,mountain,Rainy
13115,12,60,10,79,overcast,929.98,13,Spring,9,inland,Rainy
13116,40,75,26.5,78,partly cloudy,1011.36,0,Spring,4.5,mountain,Cloudy
13117,-2,76,11.5,60,overcast,995.83,0,Winter,3.5,inland,Snowy
13118,24,99,17.5,83,partly cloudy,1007.02,7,Spring,1,inland,Cloudy
13119,13,67,6,56,partly cloudy,1006.76,2,Summer,2.5,coastal,Rainy
13120,24,67,4.5,9,partly cloudy,1012.05,11,Winter,8.5,inland,Sunny
13121,2,72,15,99,overcast,998.03,1,Winter,4.5,mountain,Snowy
13122,27,86,6,89,overcast,1013.47,13,Winter,1.5,coastal,Cloudy
13123,19,93,12,74,clear,1020.7,1,Summer,4,coastal,Sunny
13124,1,79,2.5,83,overcast,999.67,1,Winter,2.5,inland,Snowy
13125,46,101,16,80,partly cloudy,1015.06,11,Autumn,1.5,inland,Rainy
13126,29,57,5,9,clear,1018.93,10,Summer,8,mountain,Sunny
13127,37,61,2,2,clear,1013.04,7,Winter,7.5,coastal,Sunny
13128,-9,92,17,84,overcast,988.68,0,Winter,4,mountain,Snowy
13129,40,69,7.5,14,clear,1018.3,6,Autumn,6.5,mountain,Sunny
13130,14,51,0.5,14,partly cloudy,1017.63,4,Autumn,6.5,inland,Cloudy
13131,3,78,15,81,overcast,997.01,0,Winter,1.5,inland,Snowy
13132,1,93,12.5,98,overcast,988.78,0,Winter,4,inland,Snowy
13133,31,88,12,73,overcast,994.11,1,Summer,3,coastal,Rainy
13134,20,96,15,93,partly cloudy,996.28,0,Spring,1.5,inland,Rainy
13135,30,89,10.5,89,overcast,994.68,2,Summer,4.5,mountain,Rainy
13136,27,63,1.5,31,partly cloudy,1011.62,4,Spring,6,mountain,Cloudy
13137,56,74,0,103,partly cloudy,1012.4,10,Summer,5.5,inland,Cloudy
13138,-10,63,11.5,76,overcast,981.31,0,Winter,3,mountain,Snowy
13139,21,64,6.5,33,partly cloudy,1002.84,4,Winter,6,inland,Cloudy
13140,18,69,12,28,partly cloudy,1004.65,1,Winter,7.5,mountain,Cloudy
13141,31,57,7.5,9,clear,1024.03,7,Winter,10,inland,Sunny
13142,3,69,11,51,overcast,992.3,1,Winter,1.5,inland,Snowy
13143,-9,88,13,51,overcast,993.69,1,Winter,1,inland,Snowy
13144,-7,70,1.5,72,overcast,989.3,1,Winter,2,mountain,Snowy
13145,13,69,11,32,partly cloudy,1003.45,1,Summer,7,coastal,Cloudy
13146,33,69,6.5,31,overcast,1019.26,2,Summer,9,coastal,Cloudy
13147,32,59,3.5,13,clear,1016.91,11,Autumn,5.5,mountain,Sunny
13148,35,89,15,94,overcast,1005.3,1,Spring,5,coastal,Cloudy
13149,26,79,20,67,partly cloudy,994,2,Spring,3,inland,Rainy
13150,18,59,8,36,partly cloudy,1017.4,1,Spring,6.5,coastal,Cloudy
13151,10,54,10,43,overcast,1000.58,1,Spring,5,inland,Cloudy
13152,21,65,18.5,89,overcast,999.43,0,Spring,4.5,coastal,Rainy
13153,22,59,1.5,14,clear,1020.38,8,Spring,5.5,inland,Sunny
13154,20,87,17.5,57,partly cloudy,1007.44,0,Summer,4.5,mountain,Rainy
13155,31,55,7,7,partly cloudy,1013.42,9,Winter,6,mountain,Sunny
13156,24,70,18.5,84,partly cloudy,1003.58,3,Summer,4,coastal,Rainy
13157,19,64,15,23,overcast,1016.81,3,Winter,6.5,coastal,Cloudy
13158,33,48,1.5,0,clear,1024.96,11,Spring,8,mountain,Sunny
13159,36,21,0.5,18,clear,1019.63,7,Spring,10,coastal,Sunny
13160,23,72,0.5,17,overcast,1006.09,1,Spring,6.5,inland,Cloudy
13161,27,27,5,6,clear,1011.4,9,Autumn,8,inland,Sunny
13162,28,78,3.5,61,cloudy,898.87,10,Winter,1.5,coastal,Rainy
13163,-5,81,4,99,overcast,987.68,1,Winter,1,mountain,Snowy
13164,5,67,9.5,71,partly cloudy,1122.86,4,Spring,15,mountain,Cloudy
13165,-3,90,2,90,overcast,983.55,1,Winter,2,inland,Snowy
